category,name,addr,tel
웰스터디,웰스터디제주,제주특별자치도 제주시 동광로 110 (일도2동)3층(인화빌딩),064-752-4544
웰스터디,웰스터디제주노형,제주특별자치도 제주시 남녕로39 2층,064-747-0999
IGSE아카데미,IGSE신제주,제주특별자치도 제주시 남녕로39 2층,064-747-0509
스마트랜드,제주,제주특별자치도 제주시  아란7길 242층 201호(아라일동),010-8234-0226
IGSE아카데미,IGSE제주함덕,제주특별자치도 제주시 조천읍 함덕22길15-3 1층,064-783-4643
IGSE아카데미,IGSE제주한림,제주특별자치도 제주시 한림읍 한림남2길27 303호 (새한림맨션),064-796-0599
IGSE아카데미,IGSE제주연동한라,제주특별자치도 제주시 연화로47 3층,064-711-9905
윤선생영어교실,교실당진,충남 당진시 당진중앙2로211-5 303호(효명프라자),041-352-4104
윤선생영어교실,교실논산,충남 논산시 중앙로249 3층(계령회관(본관)),041-733-4285
윤선생영어교실,교실공주,충남 공주시 번영1로173 3층(미림빌딩),041-881-0501
윤선생영어교실,천안(우영본부),충남 천안시 서북구 월봉로86 502호(용호빌딩),041-575-1636
윤선생영어교실,교실홍성,충남 홍성군 홍성읍 홍장북로428,041-631-3305
윤선생영어교실,교실태안,충남 태안군 태안읍 다락미1길51 102호,041-673-0502
윤선생영어교실,교실천안서부,충남 천안시 서북구 불당25로226  526호 (골든스퀘어 2차),041-574-0505
윤선생영어교실,교실천안남,충남 천안시 동남구 새말1길57-3 202호,041-555-0594
윤선생영어교실,교실아산,충남 아산시 모종남로90번길55 4층,041-548-0505
윤선생영어교실,교실서산,충남 서산시 호수공원6로22 301-1호,041-665-4032
윤선생영어교실,교실부여,충남 부여군 부여읍 사비로66,041-837-0409
영어숲,숲금산,충남 금산군 금산읍 비단로325 5층(광우빌딩),041-754-6046
영어숲,숲천안쌍용서부,"충남 천안시 서북구 미라2길19, 302-1,304호",041-552-2977
영어숲,숲공주,충남 공주시 번영1로173 3층(미림빌딩),041-881-0501
영어숲,숲논산,충남 논산시 중앙로249 3층(계령회관),041-733-4285
영어숲,숲논산중앙,충남 논산시 시민로307번길5 3층,041-733-4286
영어숲,숲당진,충남 당진시 당진중앙2로211-5 302호,041-354-0596
영어숲,숲당진탑동,충남 당진시 대호만로30-40 2층,041-358-0594
영어숲,숲보령대천,충남 보령시 대천로78 3층,041-931-0582
영어숲,숲보령명천,충남 보령시 주공로105 2층,041-935-0594
영어숲,숲부여,충남 부여군 부여읍 성왕로236-1,041-837-0409
영어숲,숲서산대산,충남 서산시 대산읍 구진로42-2 3층,041-681-9797
영어숲,숲서산동문코아루,충남 서산시 고운로275-11 3층(제일빌딩),041-668-8660
영어숲,숲서산삼성,충남 서산시 남부순환로753-9 2층(삼성아트힐),041-662-0502
영어숲,숲서천장항,충남 서천군 장항읍 장항로119 2층,041-956-3177
영어숲,숲아산배방,충남 아산시 배방읍 배방로105번길34 3층(대성빌딩),041-545-0594
영어숲,숲천안,충남 천안시 서북구 월봉로86 5층(용호빌딩),041-572-2020
영어숲,숲천안동,충남 천안시 동남구 청수6로109 401호(청수피아),041-567-2725
영어숲,숲천안두정,충남 천안시 서북구 두정역길7 상가 202-1호,041-621-0505
영어숲,숲천안목천,충남 천안시 동남구 목천읍 삼성5길62 311호(아이조움프라자),041-565-0582
영어숲,숲천안신방,충남 천안시 동남구 새말1길57-3 201호(한아름빌딩),041-555-0594
영어숲,숲태안,충남 태안군 태안읍 다락미1길51 101호,041-673-0502
우리집앞영어교실,보령동대,"충남 보령시 한내로터리길92, 상가동 205호 (동대동, 휴먼시아3단지,4단지주공아파트)",010-2060-8057
우리집앞영어교실,중흥클래스,충남 홍성군 홍북면 자경로17 113동 303호(자경마을 중흥s클래스아파트),010-2265-7261
우리집앞영어교실,공주신관해링턴,충남 공주시 관골2길27 2층 (신관동),010-5017-3709
우리집앞영어교실,천안백석그린빌,충남 천안시 서북구 백석4길31 404호(천안백석종합상가),010-2263-1840
우리집앞영어교실,천안수곡,충남 천안시 서북구 충무로124-24 106동 105호(현대아이파크),041-578-0505
우리집앞영어교실,천안수자인,"충남 천안시 동남구 청수4로 11상가동 202호(청당동, 청수한양수자인)",010-2883-2537
우리집앞영어교실,천안신용,충남 천안시 동남구 일봉로20 2층 204호(성지새말아파트 상가),010-2256-0331
우리집앞영어교실,천안용암,"충남 천안시 서북구 월봉로 131상가동 207호(쌍용동, 용암마을아파트)",010-9066-5056
우리집앞영어교실,배방자이1차,"충남 아산시 배방읍 호서로460,127동 201호 (배방자이1차아파트)",041-545-1491
우리집앞영어교실,부여,충남 부여군 부여읍 성왕로273번길55,041-837-0509
우리집앞영어교실,서산오스카빌,"충남 서산시 지곡면 충의로762-78, 105동 402호 (늘푸른오스카빌)",010-8060-5094
우리집앞영어교실,서산인지,충남 서산시 인지면 무학로1696 2층,010-2940-4173
우리집앞영어교실,성성푸르지오2차,"충남 천안시 서북구 성성9로14, 208동 201호 (성성동, 천안레이크타운2차 푸르지오)",010-3362-2025
우리집앞영어교실,신부노블시티,"충남 천안시 동남구 신부8길21, 111동 2903호 (신부동)",010-2004-9242
우리집앞영어교실,신불당우미린,"충남 천안시 서북구 불당19로111, 상가동 지하1층 205호 (불당동, 천안불당린스트라우스2단지)",010-6314-4426
우리집앞영어교실,아산북수,충남 아산시 배방읍 북수로25번길16 3층,010-2719-5940
우리집앞영어교실,아산초원설화,"충남 아산시 고불로665, 302동 102호 (좌부동, 초원설화타운(3단지))",010-4123-7569
우리집앞영어교실,아산캐슬어울림,"충남 아산시 모종로22번길 7105동 401호 (모종동, 모종캐슬어울림1단지)",010-2438-1500
우리집앞영어교실,아산탕정,충남 아산시 탕정면 탕정면로37 301동 705호(삼성트라팰리스아파트),010-6665-0543
우리집앞영어교실,아산풍기,충남 아산시 남부로353 118동 304호(동일하이빌아파트),010-9009-5519
우리집앞영어교실,내포경남아너스빌,충남 홍성군 홍북면 청사로15 106동 502호(내포경남아너스빌아파트),010-3325-1407
우리집앞영어교실,내포주공,충남 홍성군 홍북면 홍예로213 115동 102호(LH스타힐스아파트),010-2716-0575
우리집앞영어교실,당진송산,충남 당진시 송산면 송산로164 상가동 411호 (대상아파트),--
우리집앞영어교실,장재휴먼시아,"충남 아산시 배방읍 장재로27, 1104동 2001호 (장재마을휴먼시아아파트)",010-5713-4813
우리집앞영어교실,두마,충남 계룡시 두마면 팥거리로176-8 101호,042-551-0677
우리집앞영어교실,천안불당이안,"충남 천안시 서북구 불당23로13, 507동 2504호 (불당동, 불당이안)",010-9927-0120
우리집앞영어교실,천안블루시티,"충남 천안시 동남구 청당4로60, 109동 1층 102호 (청당동, 청당동 한양수자인 블루시티)",010-9000-2609
웰스터디,웰스터디논산,충남 논산시 중앙로249 3층(계령회관(본관)),
웰스터디,웰스터디당진,"충남 당진시 당진중앙2로 211-5 (읍내동, 신한은행)303호(효명프라자)",
웰스터디,웰스터디부여,충남 부여군 부여읍 사비로66,
웰스터디,웰스터디아산,충남 아산시 모종남로90번길55 4층,041-548-0505
웰스터디,웰스터디천안남,충남 천안시 동남구 새말1길57-3 202호,041-555-0594
웰스터디,웰스터디천안서부,충남 천안시 서북구 불당25로 2261동 526호(골든스퀘어Ⅱ),041-574-0505
웰스터디,웰스터디홍성,충남 홍성군 홍성읍 홍장북로428,041-631-3305
IGSE아카데미,IGSE서산성연,"충남 서산시 성연면 성연3로57-7, 302호(알파빌딩)",041-667-8200
IGSE아카데미,IGSE예산,충남 예산군 예산읍 역전로134번길37 1층,041-334-0501
스마트랜드,서산,충남 서산시  동서1로 1012층,010-5406-4145
베이직,베이직 제10센터,"충남 천안시 서북구 검은들3길 48 (불당동, 현대프라자)701호",041-574-0505
IGSE아카데미,IGSE홍성홍남,충남 홍성군 홍성읍 홍장북로428,041-633-6586
IGSE아카데미,IGSE홍성,충남 홍성군 홍성읍 조양로33번길20-15,041-633-0582
IGSE아카데미,IGSE천안차암,충남 천안시 서북구 3공단6로58-5 305호,041-903-0599
IGSE아카데미,IGSE천안용곡,충남 천안시 동남구 풍세로769-29 301호,041-579-0582
IGSE아카데미,IGSE천안불당,충남 천안시 서북구 검은들3길48 701호(현대프라자),041-574-0505
IGSE아카데미,IGSE천안부성,충남 천안시 서북구 부성6길11 202호(한성아파트 상가),041-565-4555
스마트랜드,천안아산,충남 천안시 서북구  불당17길 27 (그랜드플라자)305호(불당동),010-2477-8466
IGSE아카데미,IGSE서산석림,충남 서산시 동서1로101 2층,041-669-0594
IGSE아카데미,IGSE천안백석,충남 천안시 서북구 한들2로34-46 201호(라비앙로즈),041-566-0533
IGSE아카데미,IGSE신방통정,"충남 천안시 동남구 통정9로76, 3층 303호",041-552-0582
IGSE아카데미,IGSE서천중앙,충남 서천군 서천읍 서천로142번길4,041-953-0509
IGSE아카데미,IGSE서산예천,충남 서산시 예천2로12 401호(예천프라자),041-665-0509
윤선생영어교실,교실청주율량,충북 청주시 청원구 율봉로176번길55 2층,043-211-2033
윤선생영어교실,교실충북영동,충북 영동군 영동읍 중앙로4길10 2층,043-743-0988
윤선생영어교실,교실청주수곡,충북 청주시 서원구 수곡로67번길7-10 1층,043-286-0579
윤선생영어교실,교실청주서부,충북 청주시 흥덕구 서현중로35 302호(정안빌딩),043-232-0363
윤선생영어교실,교실청주남부,충북 청주시 상당구 산성로92번길25 6층(신명빌딩),043-291-0582
윤선생영어교실,교실진천,충북 진천군 진천읍 진광로72 상가동 204호(우주동백1차아파트),043-535-0594
윤선생영어교실,교실보은,충북 보은군 보은읍 보은로124-2 1층,043-542-0579
윤선생영어교실,교실제천의림,충북 제천시 청전대로187 201호,043-648-2020
윤선생영어교실,교실충주,충북 충주시 계명대로252 302호(국원빌딩),043-848-2020
영어숲,숲청주분평,충북 청주시 서원구 월평로4 407호(대상탑존빌딩),043-288-8822
영어숲,숲보은,충북 보은군 보은읍 보은로124-2 2층,043-542-0579
영어숲,숲진천,충북 진천군 진천읍 상산로70 2층,043-534-0594
영어숲,숲청주개신,충북 청주시 서원구 창직로97 305호(푸르지오캐슬1단지 상가),043-269-0579
영어숲,IGSE청원오송,충북 청주시 흥덕구 오송읍 오송생명5로184-4 4층 전체,043-212-4209
영어숲,숲청주서현,충북 청주시 흥덕구 서현중로35 3층,043-237-0596
영어숲,숲충주,충북 충주시 계명대로252 301호(국원빌딩),043-848-2020
영어숲,숲충주칠금,충북 충주시 계명대로35 2층,043-856-0505
우리집앞영어교실,금천,"충북 청주시 상당구 산성로116번길 28302호(용담동, 드림21)",010-6757-0002
우리집앞영어교실,단양도전,충북 단양군 단양읍 도전3로7,010-3387-5184
우리집앞영어교실,단양매포,충북 단양군 매포읍 평동4로124 202동 105호(평동한라아파트),010-5063-4385
우리집앞영어교실,서경,충북 청주시 흥덕구 서경로28 2층,043-233-0594
우리집앞영어교실,서충주기업도시,"충북 충주시 중앙탑면 원앙9길15, 110동 303호 (e편한세상 충주)",010-9074-7082
우리집앞영어교실,증안,충북 청주시 흥덕구 증안로22번길38 201호,043-238-0594
우리집앞영어교실,장락,"충북 제천시 내토로59길 31상가동 4층 410호(장락동, 신안실크밸리아파트)",010-4933-9009
우리집앞영어교실,제천청전,충북 제천시 숭문로84,010-9171-1996
우리집앞영어교실,증평,충북 증평군 증평읍 광장로135,010-4934-1572
우리집앞영어교실,진흥,충북 청주시 흥덕구 증안로110 218호(삼일아파트상가),043-236-9011
우리집앞영어교실,장야,충북 옥천군 옥천읍 장야4길26-1 3층 301호,010-6727-2023
우리집앞영어교실,청주개신,"충북 청주시 서원구 신율로13 상가동 203호 (개신동, 대우푸르지오아파트)",010-4435-2226
우리집앞영어교실,청주원평,"충북 청주시 서원구 월평로87, 1동 401호 (분평동)",010-4734-0075
우리집앞영어교실,청주테크노,"충북 청주시 흥덕구 송화로214번길29, 상가동 205호 (송절동, 테크노폴리스우미린)",010-8689-7843
우리집앞영어교실,충주남산,충북 충주시 거룡2길38 (용산동),010-5491-2174
우리집앞영어교실,충주성남,충북 충주시 남산13길2,010-2838-3763
우리집앞영어교실,충주호암,충북 충주시 형설로32 2층 201호(세영더조은아파트 상가),010-7524-7654
우리집앞영어교실,칠금서부,충북 충주시 칠금5길18 1층,010-6251-1041
우리집앞영어교실,하소동,충북 제천시 용두대로15길31 2층,010-4002-2859
우리집앞영어교실,강저코아루,충북 제천시 청풍호로10길31 102동 304호(강저코아루파크아파트),010-2254-7652
우리집앞영어교실,광혜원,충북 진천군 광혜원면 화랑5길16,010-4992-3760
우리집앞영어교실,괴산,충북 괴산군 괴산읍 읍내로2길55-10,043-834-1999
우리집앞영어교실,신백동,충북 제천시 관전로112 2층,010-5882-2071
우리집앞영어교실,용산주공,충북 충주시 남산로114 201호(충주용산주공3단지아파트 상가),010-2788-2013
웰스터디,웰스터디청주남부,충북 청주시 상당구 산성로92번길25 6층(신명빌딩),043-291-0582
웰스터디,웰스터디충주,충북 충주시 계명대로252 302호(국원빌딩),
